0.0 0.0	0 0
16.54 1.1745000486811154e-06	1.18612 1.18612
16.55 1.158943985578891e-06	1.18226 1.18226
16.560000000000002 1.1435939600153724e-06	1.1784 1.1784
16.57 1.128447243056704e-06	1.17454 1.17454
16.58 1.1135011419133055e-06	1.17066 1.17066
16.59 1.0987529994611589e-06	1.16678 1.16678
16.6 1.084200193769435e-06	1.16289 1.16289
16.61 1.0698401376343535e-06	1.15899 1.15899
16.619999999999997 1.0556702781192225e-06	1.15513 1.15513
16.630000000000003 1.0416880961005728e-06	1.15131 1.15131
16.64 1.0278911058203537e-06	1.1476 1.1476
16.65 1.0142768544439438e-06	1.14402 1.14402
16.66 1.0008429216241252e-06	1.14064 1.14064
16.67 9.875869190707981e-07	1.13748 1.13748
16.68 9.745064901263767e-07	1.1346 1.1346
16.689999999999998 9.615993093468182e-07	1.13199 1.13199
16.7 9.488630820882054e-07	1.12968 1.12968
16.71 9.362955440988196e-07	1.12765 1.12765
16.72 9.2389446111659e-07	1.12586 1.12586
16.73 9.116576284718707e-07	1.12426 1.12426
16.740000000000002 8.995828706955234e-07	1.12281 1.12281
16.75 8.876680411321441e-07	1.12145 1.12145
16.759999999999998 8.759110215584281e-07	1.12011 1.12011
16.77 8.643097218065911e-07	1.11876 1.11876
16.78 8.528620793927932e-07	1.11735 1.11735
16.79 8.415660591504599e-07	1.11586 1.11586
16.8 8.304196528684543e-07	1.11429 1.11429
16.810000000000002 8.194208789340852e-07	1.11264 1.11264
16.82 8.08567781980799e-07	1.11092 1.11092
16.83 7.978584325405513e-07	1.10916 1.10916
16.84 7.872909267007855e-07	1.10738 1.10738
16.85 7.768633857659691e-07	1.1056 1.1056
16.86 7.665739559235872e-07	1.10384 1.10384
16.869999999999997 7.564208079145625e-07	1.10211 1.10211
16.880000000000003 7.464021367080597e-07	1.10041 1.10041
16.89 7.365161611805992e-07	1.09873 1.09873
16.9 7.267611237993792e-07	1.09706 1.09706
16.91 7.171352903098343e-07	1.09538 1.09538
16.92 7.076369494273293e-07	1.09365 1.09365
16.93 6.982644125329168e-07	1.09185 1.09185
16.939999999999998 6.89016013373126e-07	1.08994 1.08994
16.95 6.798901077637464e-07	1.08789 1.08789
16.96 6.708850732975259e-07	1.08568 1.08568
16.97 6.619993090557347e-07	1.08325 1.08325
16.98 6.532312353235419e-07	1.08059 1.08059
16.990000000000002 6.445792933091945e-07	1.07768 1.07768
17.0 6.360419448668842e-07	1.07449 1.07449
17.009999999999998 6.276176722232866e-07	1.07102 1.07102
17.02 6.193049777077445e-07	1.06725 1.06725
17.03 6.11102383486006e-07	1.06321 1.06321
17.04 6.030084312974977e-07	1.05891 1.05891
17.05 5.950216821960643e-07	1.05438 1.05438
17.060000000000002 5.87140716294166e-07	1.04966 1.04966
17.07 5.793641325104435e-07	1.0448 1.0448
17.08 5.716905483206311e-07	1.03985 1.03985
17.09 5.641185995117676e-07	1.03487 1.03487
17.1 5.566469399396817e-07	1.0299 1.0299
17.11 5.492742412896618e-07	1.025 1.025
17.119999999999997 5.419991928403057e-07	1.0202 1.0202
17.130000000000003 5.348205012305023e-07	1.01555 1.01555
17.14 5.277368902295106e-07	1.01107 1.01107
17.15 5.207471005100496e-07	1.00677 1.00677
17.16 5.13849889424421e-07	1.00268 1.00268
17.17 5.07044030783603e-07	0.998788 0.998789
17.18 5.003283146392476e-07	0.995108 0.995109
17.189999999999998 4.937015470685732e-07	0.991633 0.991633
17.2 4.871625499621118e-07	0.988356 0.988356
17.21 4.807101608142686e-07	0.985265 0.985265
17.22 4.743432325166491e-07	0.982347 0.982347
17.23 4.6806063315411335e-07	0.979587 0.979587
17.240000000000002 4.6186124580356464e-07	0.976967 0.976967
17.25 4.5574396833537007e-07	0.974469 0.974469
17.259999999999998 4.497077132174223e-07	0.972075 0.972075
17.27 4.437514073218005e-07	0.969771 0.969771
17.28 4.378739917339932e-07	0.967543 0.967543
17.29 4.320744215646413e-07	0.965385 0.965385
17.3 4.2635166576376723e-07	0.963293 0.963293
17.310000000000002 4.2070470693749265e-07	0.961269 0.961269
17.32 4.1513254116715506e-07	0.95932 0.95932
17.33 4.09634177830829e-07	0.957454 0.957454
17.34 4.0420863942721645e-07	0.955685 0.955685
17.35 3.988549614018686e-07	0.954024 0.954024
17.36 3.935721919757056e-07	0.952486 0.952486
17.369999999999997 3.883593919758006e-07	0.951081 0.951081
17.380000000000003 3.832156346684231e-07	0.949822 0.949822
17.39 3.781400055942876e-07	0.948717 0.948717
17.4 3.7313160240596573e-07	0.947775 0.947775
17.41 3.681895347074762e-07	0.947002 0.947002
17.42 3.63312923895991e-07	0.946406 0.946406
17.43 3.5850090300563577e-07	0.945993 0.945993
17.439999999999998 3.5375261655335245e-07	0.94577 0.94577
17.45 3.4906722038682143e-07	0.945742 0.945742
17.46 3.444438815343853e-07	0.94592 0.94592
17.47 3.398817780569614e-07	0.946312 0.946312
17.48 3.353800989019136e-07	0.946929 0.946929
17.490000000000002 3.309380437588704e-07	0.947785 0.947785
17.5 3.265548229174426e-07	0.948893 0.948893
17.509999999999998 3.222296571268217e-07	0.950267 0.950267
17.52 3.179617774572535e-07	0.951918 0.951918
17.53 3.137504251633351e-07	0.953855 0.953855
17.54 3.095948515491236e-07	0.956077 0.956077
17.55 3.0549431783502954e-07	0.958576 0.958576
17.560000000000002 3.014480950264828e-07	0.961328 0.961328
17.57 2.9745546378432945e-07	0.964296 0.964296
17.58 2.935157142969409e-07	0.967429 0.967429
17.59 2.8962814615403197e-07	0.970659 0.970659
17.6 2.857920682221393e-07	0.97391 0.97391
17.61 2.820067985217506e-07	0.977095 0.977095
17.619999999999997 2.7827166410606067e-07	0.980129 0.980129
17.630000000000003 2.74586000941331e-07	0.98293 0.98293
17.64 2.709491537888552e-07	0.985426 0.985426
17.65 2.6736047608844497e-07	0.987563 0.987563
17.66 2.6381932984350187e-07	0.989303 0.989303
17.67 2.6032508550759007e-07	0.990634 0.990634
17.68 2.568771218725145e-07	0.99156 0.99156
17.689999999999998 2.5347482595788106e-07	0.99211 0.99211
17.7 2.5011759290211917e-07	0.992326 0.992326
17.71 2.4680482585495635e-07	0.992261 0.992261
17.72 2.4353593587130456e-07	0.991979 0.991979
17.73 2.403103418065555e-07	0.991545 0.991545
17.740000000000002 2.371274702132697e-07	0.991024 0.991024
17.75 2.3398675523922627e-07	0.990476 0.990476
17.759999999999998 2.308876385268246e-07	0.989957 0.989957
17.77 2.2782956911381764e-07	0.989514 0.989514
17.78 2.2481200333536832e-07	0.989188 0.989188
17.79 2.218344047273915e-07	0.989011 0.989011
17.8 2.1889624393117973e-07	0.989006 0.989006
17.810000000000002 2.1599699859929817e-07	0.989189 0.989189
17.82 2.131361533027194e-07	0.989571 0.989571
17.83 2.103131994391892e-07	0.990155 0.990155
17.84 2.0752763514280573e-07	0.990941 0.990941
17.85 2.047789651948035e-07	0.991926 0.991926
17.86 2.0206670093550877e-07	0.993107 0.993107
17.869999999999997 1.9939036017746444e-07	0.99448 0.99448
17.880000000000003 1.9674946711970784e-07	0.996046 0.996046
17.89 1.9414355226318712e-07	0.997804 0.997804
17.9 1.9157215232728597e-07	0.99976 0.99976
17.91 1.8903481016746341e-07	1.00192 1.00192
17.92 1.865310746939875e-07	1.00429 1.00429
17.93 1.84060500791736e-07	1.00688 1.00688
17.939999999999998 1.8162264924106318e-07	1.00968 1.00968
17.95 1.7921708663971653e-07	1.0127 1.0127
17.96 1.768433853257873e-07	1.01591 1.01591
17.97 1.7450112330168037e-07	1.01931 1.01931
17.98 1.7218988415908667e-07	1.02286 1.02286
17.990000000000002 1.6990925700496152e-07	1.02653 1.02653
18.0 1.6765883638847146e-07	1.03027 1.03027
18.009999999999998 1.6543822222891255e-07	1.03405 1.03405
18.02 1.6324701974458505e-07	1.03782 1.03782
18.03 1.6108483938261014e-07	1.04154 1.04154
18.04 1.5895129674967442e-07	1.04517 1.04517
18.05 1.5684601254368823e-07	1.04869 1.04869
18.060000000000002 1.5476861248636023e-07	1.05207 1.05207
18.07 1.5271872725665378e-07	1.05531 1.05531
18.08 1.506959924251286e-07	1.05841 1.05841
18.09 1.4870004838915342e-07	1.06138 1.06138
18.1 1.467305403089766e-07	1.06427 1.06427
18.11 1.4478711804464217e-07	1.0671 1.0671
18.119999999999997 1.4286943609373865e-07	1.06991 1.06991
18.130000000000003 1.409771535299791e-07	1.07277 1.07277
18.14 1.391099339425926e-07	1.07571 1.07571
18.15 1.3726744537651147e-07	1.0788 1.0788
18.16 1.3544936027335968e-07	1.08206 1.08206
18.17 1.3365535541321992e-07	1.08553 1.08553
18.18 1.3188511185717074e-07	1.08924 1.08924
18.189999999999998 1.301383148905828e-07	1.09319 1.09319
18.2 1.2841465396717254e-07	1.09738 1.09738
18.21 1.2671382265379214e-07	1.10178 1.10178
18.22 1.2503551857595115e-07	1.10637 1.10637
18.23 1.2337944336405902e-07	1.1111 1.1111
18.240000000000002 1.2174530260038356e-07	1.11589 1.11589
18.25 1.201328057667081e-07	1.12068 1.12068
18.259999999999998 1.1854166619268064e-07	1.12537 1.12537
18.27 1.1697160100485292e-07	1.12987 1.12987
18.28 1.1542233107639014e-07	1.13406 1.13406
18.29 1.1389358097744723e-07	1.13782 1.13782
18.3 1.1238507892620165e-07	1.14103 1.14103
18.310000000000002 1.1089655674053835e-07	1.14357 1.14357
18.32 1.0942774979037132e-07	1.14529 1.14529
18.33 1.0797839695059533e-07	1.1461 1.1461
18.34 1.065482405546661e-07	1.14589 1.14589
18.35 1.0513702634879134e-07	1.14457 1.14457
18.36 1.0374450344672915e-07	1.1421 1.1421
18.369999999999997 1.023704242851849e-07	1.13845 1.13845
18.380000000000003 1.0101454457979798e-07	1.13364 1.13364
18.39 9.967662328171925e-08	1.12771 1.12771
18.4 9.835642253474791e-08	1.12075 1.12075
18.41 9.705370763305188e-08	1.11288 1.11288
18.42 9.576824697944018e-08	1.10421 1.10421
18.43 9.449981204418911e-08	1.09492 1.09492
18.439999999999998 9.324817732441388e-08	1.08516 1.08516
18.45 9.20131203039779e-08	1.0751 1.0751
18.46 9.07944214139365e-08	1.0649 1.0649
18.47 8.959186399349975e-08	1.05472 1.05472
18.48 8.840523425151394e-08	1.04467 1.04467
18.490000000000002 8.723432122845549e-08	1.03486 1.03486
18.5 8.607891675892561e-08	1.02537 1.02537
18.509999999999998 8.493881543464219e-08	1.01625 1.01625
18.52 8.381381456792172e-08	1.00754 1.00754
18.53 8.270371415564772e-08	0.99923 0.99923
18.54 8.160831684371236e-08	0.991314 0.991314
18.55 8.05274278919301e-08	0.98376 0.98376
18.560000000000002 7.946085513941862e-08	0.976532 0.976532
18.57 7.840840897043528e-08	0.969588 0.969588
18.58 7.736990228066703e-08	0.962887 0.962887
18.59 7.634515044396635e-08	0.956393 0.956393
18.6 7.533397127953057e-08	0.950078 0.950078
18.61 7.433618501951193e-08	0.943921 0.943921
18.619999999999997 7.335161427705824e-08	0.937909 0.937909
18.630000000000003 7.23800840147772e-08	0.93204 0.93204
18.64 7.142142151362e-08	0.926314 0.926314
18.65 7.047545634217238e-08	0.920738 0.920738
18.66 6.954202032635612e-08	0.91532 0.91532
18.67 6.862094751953268e-08	0.910068 0.910068
18.68 6.771207417299966e-08	0.904989 0.904989
18.689999999999998 6.681523870687922e-08	0.900091 0.900091
18.7 6.593028168139287e-08	0.89538 0.89538
18.71 6.505704576851667e-08	0.890861 0.890861
18.72 6.419537572401112e-08	0.886541 0.886541
18.73 6.33451183598202e-08	0.882427 0.882427
18.740000000000002 6.250612251684022e-08	0.878528 0.878528
18.75 6.167823903804516e-08	0.874854 0.874854
18.759999999999998 6.086132074196923e-08	0.871413 0.871413
18.77 6.005522239654136e-08	0.868213 0.868213
18.78 5.925980069326617e-08	0.865259 0.865259
18.79 5.847491422174632e-08	0.862552 0.862552
18.8 5.770042344454106e-08	0.860087 0.860087
18.810000000000002 5.6936190672361706e-08	0.857855 0.857855
18.82 5.61820800395917e-08	0.85584 0.85584
18.83 5.5437957480132215e-08	0.854025 0.854025
18.84 5.470369070356819e-08	0.852385 0.852385
18.85 5.39791491716501e-08	0.850899 0.850899
18.86 5.3264204075086624e-08	0.849543 0.849543
18.869999999999997 5.255872831064366e-08	0.848297 0.848297
18.880000000000003 5.186259645854934e-08	0.847143 0.847143
18.89 5.117568476019722e-08	0.846068 0.846068
18.9 5.049787109614252e-08	0.845063 0.845063
18.91 4.982903496439292e-08	0.844127 0.844127
18.92 4.916905745898585e-08	0.843258 0.843258
18.93 4.8517821248849125e-08	0.842463 0.842463
18.939999999999998 4.787521055694079e-08	0.841749 0.841749
18.95 4.724111113966758e-08	0.841124 0.841124
18.96 4.66154102665743e-08	0.840596 0.840596
18.97 4.599799670030241e-08	0.840171 0.840171
18.98 4.538876067681366e-08	0.839851 0.839851
18.990000000000002 4.478759388587725e-08	0.839632 0.839632
19.0 4.4194389451814e-08	0.839503 0.839503
19.009999999999998 4.3609041914495006e-08	0.839443 0.839443
19.02 4.303144721059421e-08	0.839425 0.839425
19.03 4.2461502655087605e-08	0.839412 0.839412
19.04 4.1899106922997705e-08	0.839359 0.839359
19.05 4.134416003137951e-08	0.839216 0.839216
19.060000000000002 4.0796563321546393e-08	0.838931 0.838931
19.07 4.025621944153022e-08	0.838452 0.838452
19.08 3.9723032328773186e-08	0.837733 0.837733
19.09 3.919690719305097e-08	0.836737 0.836737
19.1 3.867775049962057e-08	0.835441 0.835441
19.11 3.8165469952591495e-08	0.833837 0.833837
19.119999999999997 3.7659974478517274e-08	0.831936 0.831936
19.130000000000003 3.716117421020383e-08	0.829769 0.829769
19.14 3.6668980470735254e-08	0.827384 0.827384
19.15 3.618330575770532e-08	0.824846 0.824846
19.16 3.5704063727663675e-08	0.822231 0.822231
19.17 3.523116918076512e-08	0.819624 0.819624
19.18 3.476453804562262e-08	0.817112 0.817112
19.189999999999998 3.430408736436094e-08	0.814774 0.814774
19.2 3.3849735277868087e-08	0.812686 0.812686
19.21 3.34014010112434e-08	0.810904 0.810904
19.22 3.295900485943655e-08	0.809473 0.809473
19.23 3.25224681730774e-08	0.808416 0.808416
19.240000000000002 3.2091713344494293e-08	0.807737 0.807737
19.25 3.166666379391665e-08	0.807424 0.807424
19.259999999999998 3.124724395586045e-08	0.807451 0.807451
19.27 3.0833379265693934e-08	0.807779 0.807779
19.28 3.042499614638239e-08	0.808364 0.808364
19.29 3.002202199540691e-08	0.809156 0.809156
19.3 2.962438517185687e-08	0.81011 0.81011
19.310000000000002 2.923201498369425e-08	0.811181 0.811181
19.32 2.8844841675185633e-08	0.812333 0.812333
19.33 2.8462796414500883e-08	0.813536 0.813536
19.34 2.808581128147603e-08	0.81477 0.81477
19.35 2.771381925553919e-08	0.816018 0.816018
19.36 2.7346754203794987e-08	0.817274 0.817274
19.369999999999997 2.698455086926737e-08	0.818534 0.818534
19.380000000000003 2.662714485929828e-08	0.819795 0.819795
19.39 2.627447263410055e-08	0.82106 0.82106
19.4 2.5926471495460757e-08	0.822326 0.822326
19.41 2.558307957559297e-08	0.823594 0.823594
19.42 2.5244235826140555e-08	0.824859 0.824859
19.43 2.490988000732237e-08	0.826118 0.826118
19.439999999999998 2.457995267722325e-08	0.827366 0.827366
19.45 2.4254395181226587e-08	0.828596 0.828596
19.46 2.3933149641586864e-08	0.829803 0.829803
19.47 2.3616158947139988e-08	0.830982 0.830982
19.48 2.3303366743149526e-08	0.832129 0.832129
19.490000000000002 2.2994717421288887e-08	0.833241 0.833241
19.5 2.269015610975469e-08	0.834319 0.834319
19.509999999999998 2.2389628663511554e-08	0.835362 0.835362
19.52 2.2093081654666323e-08	0.836373 0.836373
19.53 2.180046236296981e-08	0.837356 0.837356
19.54 2.1511718766444063e-08	0.838316 0.838316
19.55 2.1226799532133356e-08	0.839261 0.839261
19.560000000000002 2.094565400697911e-08	0.840197 0.840197
19.57 2.0668232208814243e-08	0.841134 0.841134
19.58 2.039448481747722e-08	0.842083 0.842083
19.59 2.012436316604409e-08	0.843057 0.843057
19.6 1.9857819232176562e-08	0.844069 0.844069
19.61 1.9594805629584527e-08	0.845137 0.845137
19.619999999999997 1.9335275599601255e-08	0.846277 0.846277
19.630000000000003 1.9079183002871154e-08	0.84751 0.84751
19.64 1.882648231114725e-08	0.848858 0.848858
19.65 1.8577128599196443e-08	0.850345 0.850345
19.66 1.8331077536813128e-08	0.851997 0.851997
19.67 1.8088285380938253e-08	0.85384 0.85384
19.68 1.784870896788255e-08	0.855903 0.855903
19.689999999999998 1.7612305705652515e-08	0.858212 0.858212
19.7 1.7379033566378907e-08	0.860791 0.860791
19.71 1.7148851078844867e-08	0.86366 0.86366
19.72 1.6921717321113095e-08	0.866828 0.866828
19.73 1.6697591913250546e-08	0.870298 0.870298
19.740000000000002 1.647643501015003e-08	0.874057 0.874057
19.75 1.625820729444642e-08	0.878077 0.878077
19.759999999999998 1.6042869969526426e-08	0.882309 0.882309
19.77 1.583038475263182e-08	0.886689 0.886689
19.78 1.5620713868053343e-08	0.891132 0.891132
19.79 1.5413820040414904e-08	0.895536 0.895536
19.8 1.5209666488046575e-08	0.899785 0.899785
19.810000000000002 1.5008216916445845e-08	0.903758 0.903758
19.82 1.4809435511825088e-08	0.90733 0.90733
19.83 1.4613286934744217e-08	0.910383 0.910383
19.84 1.441973631382848e-08	0.912811 0.912811
19.85 1.4228749239568888e-08	0.91453 0.91453
19.86 1.4040291758204829e-08	0.91548 0.91548
19.869999999999997 1.3854330365687713e-08	0.915635 0.915635
19.880000000000003 1.3670832001724398e-08	0.914995 0.914995
19.89 1.3489764043900615e-08	0.913595 0.913595
19.9 1.3311094301880064e-08	0.911496 0.911496
19.91 1.3134791011682475e-08	0.908781 0.908781
19.92 1.2960822830036414e-08	0.905551 0.905551
19.93 1.2789158828806997e-08	0.901914 0.901914
19.939999999999998 1.2619768489497439e-08	0.897984 0.897984
19.95 1.2452621697823366e-08	0.893868 0.893868
19.96 1.2287688738359468e-08	0.889667 0.889667
19.97 1.2124940289256372e-08	0.885469 0.885469
19.98 1.1964347417027732e-08	0.881349 0.881349
19.990000000000002 1.1805881571406678e-08	0.877366 0.877366
20.0 1.1649514580270005e-08	0.873567 0.873567
20.009999999999998 1.1495218644629673e-08	0.869984 0.869984
20.02 1.1342966333690622e-08	0.86664 0.86664
20.03 1.119273057997444e-08	0.863547 0.863547
20.04 1.1044484674507041e-08	0.860711 0.860711
20.05 1.0898202262070266e-08	0.858132 0.858132
20.060000000000002 1.075385733651667e-08	0.855805 0.855805
20.07 1.061142423614602e-08	0.853722 0.853722
20.08 1.0470877639143119e-08	0.851871 0.851871
20.09 1.0332192559075993e-08	0.850241 0.850241
20.1 1.0195344340454113e-08	0.848817 0.848817
20.11 1.006030865434489e-08	0.847585 0.847585
20.119999999999997 9.927061494048439e-09	0.846529 0.846529
20.130000000000003 9.795579170829694e-09	0.845636 0.845636
20.14 9.665838309707266e-09	0.844894 0.844894
20.15 9.537815845297431e-09	0.844291 0.844291
20.16 9.411489017713682e-09	0.843818 0.843818
20.17 9.286835368520692e-09	0.84347 0.84347
20.18 9.163832736741437e-09	0.843241 0.843241
20.189999999999998 9.042459254917386e-09	0.843127 0.843127
20.2 8.922693345220961e-09	0.843126 0.843126
20.21 8.80451371561948e-09	0.843233 0.843233
20.22 8.687899356089816e-09	0.843443 0.843443
20.23 8.57282953488302e-09	0.843749 0.843749
20.240000000000002 8.459283794838985e-09	0.844144 0.844144
20.25 8.347241949749343e-09	0.844618 0.844618
20.259999999999998 8.236684080768737e-09	0.845163 0.845163
20.27 8.127590532873691e-09	0.845769 0.845769
20.28 8.019941911368394e-09	0.84643 0.84643
20.29 7.91371907843667e-09	0.847142 0.847142
20.3 7.808903149739452e-09	0.847907 0.847907
20.310000000000002 7.705475491057858e-09	0.848726 0.848726
20.32 7.603417714980187e-09	0.849608 0.849608
20.33 7.502711677632985e-09	0.850561 0.850561
20.34 7.403339475455457e-09	0.851596 0.851596
20.35 7.305283442016634e-09	0.852723 0.852723
20.36 7.208526144874587e-09	0.853952 0.853952
20.369999999999997 7.113050382477135e-09	0.855288 0.855288
20.380000000000003 7.018839181103921e-09	0.856734 0.856734
20.39 6.925875791848894e-09	0.858291 0.858291
20.4 6.834143687642406e-09	0.859953 0.859953
20.41 6.7436265603131935e-09	0.861713 0.861713
20.42 6.654308317689134e-09	0.863563 0.863563
20.43 6.566173080736343e-09	0.865489 0.865489
20.439999999999998 6.479205180736053e-09	0.867481 0.867481
20.45 6.39338915649921e-09	0.869525 0.869525
20.46 6.308709751617737e-09	0.871609 0.871609
20.47 6.225151911752202e-09	0.873718 0.873718
20.48 6.1427007819554046e-09	0.875841 0.875841
20.490000000000002 6.061341704031581e-09	0.877962 0.877962
20.5 5.981060213930416e-09	0.88007 0.88007
20.509999999999998 5.901842039175497e-09	0.882148 0.882148
20.52 5.823673096327115e-09	0.884182 0.884182
20.53 5.746539488478462e-09	0.886156 0.886156
20.54 5.670427502785014e-09	0.888055 0.888055
20.55 5.595323608026586e-09	0.889861 0.889861
20.560000000000002 5.521214452201886e-09	0.891561 0.891561
20.57 5.448086860154726e-09	0.893137 0.893137
20.58 5.375927831231642e-09	0.894575 0.894575
20.59 5.304724536970775e-09	0.895861 0.895861
20.6 5.234464318821188e-09	0.896978 0.896978
20.61 5.165134685892401e-09	0.897912 0.897912
20.62 5.096723312733704e-09	0.898644 0.898644
20.630000000000003 5.029218037143042e-09	0.899158 0.899158
20.64 4.962606858004775e-09	0.899435 0.899435
